code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600696,*ST匹凸,区域地产,上海,0,3.41,3.41,54706.32,45876.05,440.02,4094.84,0.12,-1.35,0.13,60.93,1993/12/6,-36916.96,-1.08,139.76,-348.89,8.16,-911.2,56911
595,*ST宝实,机械基件,宁夏,0,4.95,7.45,120056.26,55637.18,33886.53,43695.87,0.59,-0.113,0.89,9.35,1996/4/19,-53042.48,-0.71,35.99,38.48,3.9,-23.74,102379
600581,*ST八钢,普钢,新疆,0,7.66,7.66,1764611.75,232870.55,1429367.75,104487.18,1.36,-0.72,-1.89,-4.38,2002/8/16,-407165.09,-5.31,-25.13,68.09,6.83,-8.01,61157
2708,光洋股份,汽车配件,江苏,86.56,2.14,4.69,227994.22,112317.2,79706.06,76325.47,1.63,0.106,3.24,3.8,2014/1/21,26275.23,0.56,76.86,31.23,27.65,7.11,30766
600251,冠农股份,农业综合,新疆,417.57,7.85,7.85,382808.47,183435.59,95432.06,37030.44,0.47,0.016,2.39,3.62,2003/6/9,58338.63,0.74,-12.52,-91.13,11.99,1.29,52016
300539,横河模具,塑料,浙江,121.51,0.24,0.95,51996.5,24903.96,18719.15,12448.66,1.31,0.47,3.71,12.94,2016/8/30,12133.16,1.28,6.74,41.37,24.07,9.42,13722
300607,拓斯达,专用机械,广东,92.51,0.18,0.72,54751.26,0,0,0,0,0.649,5.63,14.2,2017/2/9,0,0,0,0,0,18.41,33272
600363,联创光电,元器件,江西,33.71,4.43,4.43,378687.84,204750.44,48530.45,63513.4,1.43,0.353,4.63,3.43,2001/3/29,86075.42,1.94,2.43,27.97,15.76,8.54,40827
777,中核科技,机械基件,江苏,85.87,3.83,3.83,192420.56,123523.35,29698.93,24948.74,0.65,0.275,3.33,7.1,1997/7/10,47525.98,1.24,-6.55,21.67,21.41,10.9,86014
300276,三丰智能,专用机械,湖北,546.82,2,3.74,97065.55,62922.63,22373.42,4126.95,0.11,0.04,1.61,13.45,2011/11/15,16423.11,0.44,-4.92,-35.49,28.43,4.54,40914
300346,南大光电,元器件,江苏,256.1,1.27,1.61,127946.13,89041.28,19011.27,66062.65,4.11,0.089,7.43,4.1,2012/8/7,33324.3,2.07,-23.69,-56.99,35.69,20.38,10910
548,湖南投资,路桥,湖南,59.55,4.99,4.99,230945.55,166271.94,21706.82,47826.8,0.96,0.12,3.09,3.07,1993/12/20,46050.23,0.92,14.77,749.1,59.24,41.48,69761
601000,唐山港,港口,河北,15.65,40.16,45.58,1750428.38,520669.41,1058363.13,189486.31,0.42,0.211,2.73,1.61,2010/7/5,453559.84,0.99,31.71,15.46,30.65,19.51,96857
601188,龙江交通,路桥,黑龙江,21.85,13.16,13.16,522833,235753.97,158208.02,122167.77,0.93,0.198,2.87,2.01,2010/3/19,109688.52,0.83,-1.08,22.54,62.26,68.05,65717
600888,新疆众和,铝,新疆,138.92,6.41,6.41,1010386,487163.59,382934.78,196366.56,3.06,0.051,5.04,1.89,1996/2/15,44160.95,0.69,-16.46,-1.82,7.12,0.71,57867
600017,日照港,港口,山东,75.04,30.76,30.76,1984419.63,274291.38,1211604.63,295582.47,0.96,0.057,3.35,1.28,2006/10/17,368832.13,1.2,-2.31,-42.81,16.86,4.12,176696
300616,尚品宅配,家居用品,广东,65.09,0.27,1.08,214996.52,121581.38,72835.47,3542.73,0.33,2.366,10.3,14.95,2017/3/7,68781.35,6.37,30.39,83.12,46.19,6.35,48887
2841,视源股份,元器件,广东,48.75,0.41,4.04,296005.66,242496.16,37068.73,0,0,1.474,3.02,31.71,2017/1/19,69888.52,1.73,0,0,20.9,9.82,25449
639,西王食品,食品,山东,56.49,3.77,4.55,222080.2,130209.02,67753.31,64573.03,1.42,0.256,4.2,4.59,1996/11/26,72186.17,1.59,17.93,-8.01,26.62,5.9,23822
603668,天马科技,饲料,福建,69.59,0.53,2.12,98112.68,63275.2,18413.71,2472.38,0.12,0.299,2.77,10.03,2017/1/17,21620.03,1.02,11.15,38.07,22.74,9.77,54527
2571,德力股份,玻璃,安徽,0,2.53,3.92,205612.42,86712.56,66514.86,90377.38,2.31,-0.111,3.77,3,2011/4/12,14274.07,0.36,-0.62,-1237.25,15.94,-7.07,23809
600706,曲江文旅,旅游服务,陕西,39.4,1.78,1.8,182948.81,76941.42,83085.81,44848.15,2.5,0.368,5.01,3.86,1996/5/16,27076.76,1.51,-2.73,32.85,33.78,9.11,15713
2850,科达利,机械基件,深圳,63.27,0.35,1.4,172321.41,91797.35,57926.5,22797.03,1.63,1.662,8.86,11.87,2017/3/2,55362.57,3.95,28.45,50.61,30.49,15.99,62072
603969,银龙股份,其他建材,天津,43.74,1.53,4,175103.41,129220.38,25552.6,67153.43,1.68,0.362,3.98,3.98,2015/2/27,45242.01,1.13,6.27,12.76,23.59,9.76,28429
300609,汇纳科技,互联网,上海,114.45,0.25,1,29602.91,27178.85,491.42,5702.33,0.57,0.64,3.41,16.22,2017/2/15,11073.75,1.11,28.11,29.99,69.19,27.93,45678
600366,宁波韵升,电器仪表,浙江,10.27,5.29,5.57,582188.63,258357.34,90118.27,66252.43,1.19,1.44,8.29,2.3,2000/10/30,290815.59,5.22,1.71,158.83,25.33,68.79,62554
670,盈方微,元器件,湖北,280.07,6,8.17,79958.18,36898.12,16100.12,29485.81,0.36,0.03,0.87,9.53,1996/12/17,10329.41,0.13,29.29,112.89,32.52,5.07,68193
600243,青海华鼎,机床制造,青海,0,2.37,4.39,300466.81,195767.56,74185.5,124448.56,2.84,-0.151,3.95,2.99,2000/11/20,3225.05,0.07,-17.44,-893.06,21.48,-6.91,24081
603986,兆易创新,半导体,北京,108.97,0.25,1,157778.95,142790.25,5694.47,66247.11,6.62,1.86,12.37,16.99,2016/8/18,43824.95,4.38,0,0,27.35,13.79,13254
300106,西部牧业,农业综合,新疆,0,2.1,2.11,251244.27,123251.67,66315.06,62071.41,2.94,-0.273,4.65,3.33,2010/8/20,13016.96,0.62,-3.88,-400.5,9.4,-11.51,14000
603817,海峡环保,环境保护,福建,119.84,1.13,4.5,180461.13,26159.35,90670.5,31825.55,0.71,0.141,2.65,8.49,2017/2/20,22613.6,0.5,0,0,50.53,25.87,103817
300584,海辰药业,化学制药,江苏,90.57,0.2,0.8,34061.55,9754.3,15028.7,7264.67,0.91,0.39,4.37,10.78,2017/1/12,11848.53,1.48,0,0,66.38,16.06,36511
2227,奥 特 迅,电气设备,深圳,0,2.2,2.2,97565.11,70271.56,15057.76,31058.26,1.41,-0.038,3.51,6.19,2008/5/6,18468.82,0.84,3.47,-69.33,33.18,-3.52,36227
2104,恒宝股份,元器件,江苏,42.99,7.09,7.14,200548.48,139729.56,34543.2,9337.46,0.13,0.175,2.26,4.46,2007/1/10,66367.47,0.93,-27.82,-44.67,35.73,13.86,83649
300062,中能电气,电气设备,福建,55.36,0.83,1.54,157466.56,105297.97,33542.93,36093.7,2.34,0.378,5.36,5.2,2010/3/19,28678.21,1.86,118.55,161.16,30.83,8.16,9434
2842,翔鹭钨业,小金属,广东,81.99,0.25,1,75118.06,58211.16,0,0,0,0.472,6.07,8.51,2017/1/19,0,0,-9.9,12.29,0,9.12,48379
600075,新疆天业,化工原料,新疆,17.95,4.39,6.95,894971.38,268541.5,562901.94,161475.3,2.32,0.8,5.49,2.51,1997/6/17,129975.27,1.87,19.05,154.93,28.03,9.9,43760
601002,晋亿实业,机械基件,浙江,143.03,7.93,7.93,415310.81,260170.67,124952.85,110231.45,1.39,0.056,2.89,3.68,2007/1/26,24222.03,0.31,-2.55,531.76,21.45,2.71,90879
88,盐 田 港,港口,深圳,42.51,19.42,19.42,816273.25,155706.86,15335.87,71086.15,0.37,0.139,2.95,2.67,1997/7/28,232486.22,1.2,10.66,-27.36,55.37,132.55,56789
2207,准油股份,石油开采,新疆,0,2.17,2.39,83165.5,24390.51,17552.9,22058.7,0.92,-0.314,1.47,11.37,2008/1/28,-15344.42,-0.64,-22.51,-141.84,-0.43,-48.77,46005
600428,中远海特,水运,广东,358.47,16.9,21.47,2076836.38,433751.06,1370750.25,428154,1.99,0.015,4.3,1.72,2002/4/18,231852.8,1.08,-19.41,-90.93,10.42,0.77,136300
2700,新疆浩源,供气供热,新疆,71.24,3.13,4.22,107341.22,55165.11,40894.76,2375.48,0.06,0.19,2.13,6.34,2012/9/21,39873.12,0.94,-17.6,-27.78,40.92,23,25808
2671,龙泉股份,其他建材,山东,134.43,3.12,4.81,353167.03,203526.67,63065.95,121059.65,2.52,0.059,4.29,2.48,2012/4/26,33051.28,0.69,46.08,3.77,33.01,5.37,32153
603630,拉芳家化,日用化工,广东,63.93,0.44,1.74,107976.85,85920.31,7582.85,16333.92,0.94,0.857,6.42,8.53,2017/3/13,49240.78,2.82,6.53,4.65,59.19,14.25,44166
300599,雄塑科技,塑料,广东,84.99,0.76,3.04,109598.9,50698.07,38369.56,17240.01,0.57,0.238,2.79,9.67,2017/1/23,20844.02,0.69,0,0,22.98,8.81,129989
600368,五洲交通,路桥,广西,25.56,8.34,8.34,1141864.25,394241.91,652602.75,48939.05,0.59,0.266,3.59,1.9,2000/12/21,129031.36,1.55,-38.16,332.27,72.41,17.22,53014
600984,建设机械,工程机械,陕西,75.55,5.21,6.37,531658.75,231095.22,215164.91,278791.34,4.38,0.111,5,2.23,2004/7/7,-26824.3,-0.42,162.98,2565.84,27.02,7.61,9635
300236,上海新阳,染料涂料,上海,116.76,1.94,1.94,143402.27,76318.06,18242.75,79254.88,4.09,0.218,6.35,5.35,2011/6/29,21365.95,1.1,15.45,11.7,43.6,13.52,17003
2852,道道全,食品,湖南,56.97,0.25,1,120132.57,65107.86,11516.05,12104.45,1.21,2.057,8.85,13.24,2017/3/10,41741.8,4.17,23.09,12.45,16.58,7.65,45972
601880,大连港,港口,辽宁,75.28,77.36,128.95,3190206.5,916232.31,1397406.63,293094.47,0.23,0.041,1.38,2.25,2010/12/6,119421.3,0.09,44.21,9.64,10.83,4.14,245009
603603,博天环境,环境保护,北京,122.41,0.4,4,489132.34,313059.56,0,0,0,0.23,2.35,15.97,2017/2/17,0,0,0,0,23.81,5.15,36286
2806,华锋股份,元器件,广东,161.26,0.2,0.8,54206.17,32981.15,15137.62,8258.58,1.03,0.24,4.31,11.99,2016/7/26,16503.92,2.06,0,0,18.67,7.34,18404
601212,白银有色,铜,甘肃,301.59,6.98,69.73,4036600.75,2054398.25,536928.69,324990.94,0.47,0.032,1.83,7.1,2017/2/15,279442.88,0.4,0,0,2.37,0.47,526296
2323,雅百特,建筑施工,江苏,55.14,2.61,7.46,179446.77,154234.38,1661.6,9060.82,0.12,0.233,1.01,16.88,2009/12/18,50069.26,0.67,56.19,6.14,31.34,19.21,24302
300617,安靠智电,电气设备,江苏,84.5,0.17,0.67,61349.6,38024.14,18591.46,9920.13,1.49,1.089,7.85,11.72,2017/2/28,21374.93,3.21,19.42,13.81,50.97,22.41,30768
600815,厦工股份,工程机械,福建,0,9.59,9.59,1009522.63,757059.88,120625.07,202150.72,2.11,-0.547,2.66,2.68,1994/1/28,-70130.74,-0.73,4.85,-81.33,7.36,-21.36,54517
300398,飞凯材料,染料涂料,上海,137.47,1.57,3.64,114350.7,51642.45,32951.93,29301.01,0.8,0.186,2.15,11.93,2014/10/9,37016.76,1.02,-9.5,-35.57,44.65,17.33,9816
2116,中国海诚,建筑施工,上海,59.2,4.12,4.15,354499.5,315224.19,26605.8,9869.94,0.24,0.194,2.66,5.77,2007/2/15,48441.6,1.17,6.15,-51.51,9.41,2.44,21353
603517,绝味食品,食品,湖南,54.51,0.5,4.1,196189.61,88594.86,43118.73,7250.18,0.18,0.928,4.07,12.42,2017/3/17,96996.31,2.37,12.08,26.42,31.84,11.62,45759
300578,会畅通讯,通信设备,上海,101.55,0.18,0.72,20241.85,17271.92,2205.06,428.68,0.06,0.386,2.35,22.24,2017/1/25,5314.89,0.74,0,0,49.15,14.42,32800
600449,宁夏建材,水泥,宁夏,106.5,4.78,4.78,783582.44,261711.22,461068.59,203367.38,4.25,0.121,8.83,1.45,2003/8/29,152393.7,3.19,15.84,189.76,28.94,1.56,41461
600720,祁连山,水泥,甘肃,45.16,7.76,7.76,1066416.25,254962.52,654468.63,133915.63,1.73,0.215,6.28,1.54,1996/7/16,213796.47,2.75,5.62,-7.06,28.24,3.26,77828
582,北部湾港,港口,广西,31.55,2.02,9.54,1230757,219986.8,774009.19,274603.78,2.88,0.408,6.57,2.61,1995/11/2,224109.84,2.35,-6.49,10.51,36.54,18.15,24631
721,西安饮食,酒店餐饮,陕西,381.02,4.36,4.99,105013.6,39085.62,33043.1,5551.46,0.11,0.025,1.35,6.99,1997/4/30,6784.66,0.14,0.31,139.03,37.1,2.47,60000
300202,聚龙股份,专用机械,辽宁,60.82,4.29,5.5,234078.63,182997.47,26443.08,9757.1,0.18,0.222,3.03,5.94,2011/4/15,90028.15,1.64,-5.44,24.24,62.13,26.33,8150
2300,太阳电缆,电气设备,福建,56.55,5.43,5.43,324023.28,171254.55,110416.47,34788.65,0.64,0.213,2.39,6.72,2009/10/21,23276.36,0.43,-6.14,-19.52,13.79,4.63,35190
600317,营口港,港口,辽宁,51.4,64.73,64.73,1648317.25,324529.22,1093311.25,155388.09,0.24,0.055,1.59,2.36,2002/1/31,178957.56,0.28,-7.79,-20.41,29.68,13.79,177662
672,上峰水泥,水泥,甘肃,82.54,8.14,8.14,549978.88,242199.55,232457.45,-103479.46,-1.27,0.101,1.7,6.51,1996/12/18,135768.27,1.67,36.23,126.6,18.37,3.84,104719
600939,重庆建工,建筑施工,重庆,108.1,1.82,18.15,6105199,4784927,113704.32,78610.03,0.43,0.121,2.57,6.79,2017/2/21,140738.48,0.78,0,0,6,0.7,151698
300602,飞荣达,元器件,深圳,59.56,0.25,1,78993.96,59788.05,9119.86,5789.02,0.58,0.758,6.86,8.78,2017/1/26,35376.81,3.54,0,0,31.76,13.34,45581
600802,福建水泥,水泥,福建,0,3.82,3.82,465271.09,58934.46,259217.13,21390.35,0.56,-0.192,1.97,5.77,1994/1/3,-32845.59,-0.86,-27.92,63.99,1.04,-9.11,24501
300591,万里马,服饰,广东,193.94,0.6,2.4,71122.9,53925.05,15004.8,1451.95,0.06,0.113,1.51,19.4,2017/1/10,7171.07,0.3,25.38,57.17,28.1,5.78,104334
603908,牧高笛,纺织,浙江,89.02,0.17,0.67,36211.3,30778.63,3026.7,1783.14,0.27,0.712,3.88,16.35,2017/3/7,10333.19,1.55,-5.32,-12.46,34.43,11.02,15567
603665,康隆达,纺织,浙江,63.02,0.25,1,78034.21,33193.23,28606.93,12895.71,1.29,0.938,4.96,11.91,2017/3/13,13567.73,1.36,16.73,49.74,33.54,13.09,24566
2070,众和股份,纺织,福建,130.69,5.67,6.35,274128.94,130316.8,62996.07,0,0,0.081,1.19,11.92,2006/10/12,9133.21,0.14,27.23,171.81,34.98,7.76,74976
905,厦门港务,港口,福建,34.98,5.31,5.31,739015.25,284097.44,285669.63,795.47,0.01,0.389,4.88,2.79,1999/4/29,187679.41,3.53,17.1,-21.68,6.03,2.3,47775
603029,天鹅股份,专用机械,山东,172.68,0.23,0.93,91105.65,54614.07,19154.24,22077.5,2.37,0.21,7.47,5.87,2016/4/27,33627.67,3.6,0,0,37.12,8.43,21581
300103,达刚路机,工程机械,陕西,212.24,1.48,2.12,99774.8,85430.93,10824.71,31924.4,1.51,0.112,4.03,5.87,2010/8/12,27822.52,1.31,-3.14,-37.21,25.2,10.76,23137
603399,新华龙,小金属,辽宁,0,4.99,4.99,262364.44,106679.81,52301.15,127822.17,2.56,-0.12,3.58,2.85,2012/8/24,-8384.11,-0.17,-21.24,46.55,7.3,-6.12,39135
2722,金轮股份,纺织机械,江苏,53.05,0.71,1.75,220530.95,118576.2,29330.81,111009.1,6.33,0.59,9.34,4.32,2014/1/28,31473.59,1.79,296.19,125.41,20.92,7.66,21020
2510,天汽模,汽车配件,天津,37.43,6.6,8.36,411428.19,265628.78,68946.31,23463.26,0.28,0.123,2.33,2.64,2010/11/25,72772.18,0.87,17.34,-3.63,22.53,7.88,77314
600540,新赛股份,种植业,新疆,0,4.63,4.71,311359.59,156800.34,72435.15,80475.07,1.71,-0.012,2.3,3.81,2004/1/7,-23466.72,-0.5,46.09,72.79,6.71,-1.09,35548
600773,西藏城投,区域地产,西藏,143,7.29,7.29,927128.5,858302,16200.52,115548.47,1.58,0.101,3.51,4.1,1996/11/8,67361.6,0.92,261.23,17.55,11.89,2.67,66230
507,珠海港,港口,广东,52.31,7.72,7.9,573615.75,96762.4,242389.2,78960.6,1,0.106,3.29,2.26,1993/3/26,87709.07,1.11,-13.93,62.17,20.24,6.19,99393
2265,西仪股份,汽车配件,云南,1122.06,2.91,3.19,78886.9,51273.03,22829.76,14283.32,0.45,0.022,1.68,14.71,2008/8/6,2906.25,0.09,14.39,122.49,13.44,1.33,36756
2848,高斯贝尔,通信设备,湖南,111.76,0.42,1.67,100493.42,79216.75,11689.78,12636.03,0.76,0.198,4.68,6.3,2017/2/13,31510.65,1.89,0,0,26.77,5.17,72405
603955,大千生态,环境保护,江苏,71.78,0.22,0.87,157274.13,118076.47,447.52,30958.35,3.56,0.801,10.53,5.46,2017/3/10,27676.27,3.18,13.62,15.55,25.65,11.65,22110
603138,海量数据,软件服务,北京,135.77,0.21,0.82,40168.92,33864.15,1368.15,982.8,0.12,0.532,2.7,26.76,2017/3/6,8232.1,1,20.22,20.58,20.52,9.27,20596
600545,新疆城建,建筑施工,新疆,0,6.76,6.76,977740.88,727717.88,29859.5,56168.73,0.83,-0.329,2.71,4.99,2003/12/3,43790.94,0.65,16.11,-288.19,8.86,-10.36,97669
600425,青松建化,水泥,新疆,0,13.79,13.79,1093204.5,209830.7,574859.06,320171.16,2.32,-0.135,3.18,2.18,2003/7/24,-32719.69,-0.24,1.24,35.81,10.75,-12.72,82199
2246,北化股份,化工原料,四川,90.7,4.14,4.14,164860.13,92132.63,53193.68,30404.69,0.73,0.203,2.97,6.2,2008/6/5,46341.09,1.12,-15,53.05,26.61,6.56,49619
600649,城投控股,区域地产,上海,22.11,24.21,25.3,4460063.5,3234438.25,2238.33,420842.31,1.66,0.65,6.98,2.62,1993/5/18,1220355.63,4.82,13.7,-42.63,29.79,22.1,104945
600209,罗顿发展,综合类,海南,0,4.26,4.39,93089.4,25079.32,18355.5,11838.65,0.27,-0.11,1.53,9.15,1999/3/25,7175.11,0.16,52.69,-146.95,11.72,-97.93,41646
2670,国盛金控,多元金融,广东,52.36,1.39,9.36,2593055,1814743,33508.4,1002260.63,10.71,0.79,12.35,2.26,2012/4/16,60130.76,0.64,-21.56,1803.97,16.86,60.51,12949
600326,西藏天路,建筑施工,西藏,30.12,6.66,6.66,675050.06,379874.72,144504.06,100371.21,1.51,0.38,3.59,3.19,2001/1/16,62505.35,0.94,19.85,73.03,27.55,10.12,82885
300619,金银河,专用机械,广东,113.81,0.19,0.75,43268.73,31554.3,6515.23,3363.31,0.45,0.577,3.66,17.96,2017/3/1,9699.42,1.3,61.91,80.1,33.63,14.73,34311
885,同力水泥,水泥,河南,254.62,4.27,4.96,631265.38,81811.9,329493.88,118885.88,2.4,0.086,4.69,4.67,1999/3/19,43725.4,0.88,-2.94,18.3,25.34,1.36,28410
601008,连云港,港口,江苏,862.79,10.15,10.15,690886.63,58052.03,371866.16,161476.69,1.59,0.007,3.16,2.63,2007/4/26,43717.82,0.43,-6.87,-83.53,25.28,0.83,86099
603577,汇金通,钢加工,山东,93.16,0.29,1.17,101383.6,73521.3,20522.25,24119,2.07,0.395,5.96,8.23,2016/12/22,17820.59,1.53,0,0,28.09,10.96,27115
603991,至正股份,塑料,上海,104.83,0.19,0.75,46582.14,26469.76,2225.7,8911.82,1.2,0.503,4.41,11.95,2017/3/8,9107.85,1.22,16.69,11.27,27.33,10.67,17382
2040,南 京 港,港口,江苏,313.79,2.46,3.72,106676.6,13183.54,33265.55,20872.77,0.56,0.057,2.8,8.52,2005/3/25,17933.51,0.48,20.49,39.92,50.07,15.55,24125
300620,光库科技,元器件,广东,99.91,0.22,0.88,24316.84,21265.57,1330.56,6031.31,0.69,0.563,2.99,18.84,2017/3/10,6138.6,0.7,28.3,62.44,49.01,28.1,41784
603881,数据港,互联网,上海,170.14,0.53,2.11,108636.36,24827.35,51951.32,4575.37,0.22,0.27,2.5,24.56,2017/2/8,18443.53,0.88,0,0,40.52,19.59,50979
300623,捷捷微电,半导体,江苏,74.48,0.24,0.94,57107.98,31056.77,14879.84,13454.97,1.44,1.244,7.13,12.99,2017/3/14,25169.03,2.69,37.33,44.24,54.79,35.11,44549
300516,久之洋,电器仪表,湖北,141.7,0.3,1.2,117839.25,99404.25,8376.42,62806.51,5.23,0.5,8.98,9.14,2016/6/2,29507.89,2.46,0,0,46.84,22.2,29803
600698,湖南天雁,汽车配件,湖南,1181.54,4.31,9.72,133425.13,105034.42,21539.71,37418.3,0.39,0.008,0.68,18.84,1993/12/6,-77079.31,-0.79,12.82,363.34,22.61,1.94,98842
300625,三雄极光,半导体,广东,62.65,0.7,2.8,131153.77,94307.11,21518.42,814.9,0.03,0.881,3.49,15.79,2017/3/17,43168.55,1.54,2.7,35.89,37.01,13,119575
560,昆百大Ａ,百货,云南,167.63,4.16,11.7,668679.88,361757.09,29202.55,153889.38,1.32,0.068,3.22,3.52,1994/2/2,74179.11,0.63,43.19,156.8,23.81,4.13,17998
159,国际实业,石油贸易,新疆,307.41,4.81,4.81,298553.19,188539.81,22270.42,37429.85,0.78,0.024,4.53,2.19,2000/9/26,121075.3,2.52,1.97,127.94,17.35,3.01,56115
300535,达威股份,化工原料,四川,93.64,0.15,0.6,67153.21,48604.26,8250.91,31399.51,5.26,0.84,10.14,8.01,2016/8/12,20828.26,3.49,0,0,50.78,18.79,14350
2845,同兴达,元器件,深圳,133.12,0.24,0.96,171518.3,148252.63,19022.92,12223.2,1.27,0.419,5.65,13.14,2017/1/25,19922.9,2.08,0,0,7.92,2.24,23446
300547,川环科技,橡胶,四川,67.28,0.15,0.6,86045.56,71070.55,11833.28,32012.39,5.36,1.21,10.72,7.62,2016/9/30,23849.7,3.99,0,0,34.19,15.74,13590
2307,北新路桥,建筑施工,新疆,232.32,5.57,5.57,1394375.88,925388.81,49197.51,50054.09,0.9,0.047,2.71,5.38,2009/11/11,37783.12,0.68,13.45,9.69,9.89,0.76,61646
2807,江阴银行,银行,江苏,42.46,2.09,17.67,10408489,0,56869.3,71443.8,0.4,0.48,4.95,3.77,2016/9/2,249814.09,1.41,-1.39,-4.49,0,31.5,40421
877,天山股份,水泥,新疆,133.89,8.8,8.8,1847210.75,344040.13,1356930.25,308310.03,3.5,0.113,6.66,2.28,1999/1/7,154268.3,1.75,-0.9,119,21.54,2,104954
603906,龙蟠科技,化工原料,江苏,0,0,0,102126,54783.91,35761.76,25907.17,0,0,0,0,0,21375.5,0,26.26,55.18,36.4,8.65,0
603826,坤彩科技,染料涂料,福建,0,0,0,84754.18,29660.25,36664.62,3284.83,0,0,0,0,0,16668.35,0,24.67,8.22,46.91,26.64,0
603803,瑞斯康达,通信设备,北京,0,0,0,275978.63,229880.41,27662.93,1860.82,0,0,0,0,0,102520.31,0,17.4,5.67,58.54,12.68,0
603797,联泰环保,环境保护,广东,0,0,0,224964.66,13610.75,539.97,26162.51,0,0,0,0,0,26257.09,0,-4.39,17.18,50.92,31.53,0
603586,金麒麟,汽车配件,山东,0,0,0,179397.55,92219.71,66365.5,24591.68,0,0,0,0,0,53542.21,0,15.04,28.35,35.92,16.05,0
603538,美诺华,化学制药,浙江,0,0,0,95529.15,34671.93,24591.78,15551.32,0,0,0,0,0,43476.06,0,-3.19,2.37,37.46,13.64,0
603385,惠达卫浴,家居用品,河北,0,0,0,330430.25,155838.48,107172.45,24274.18,0,0,0,0,0,137200.56,0,2.05,160.03,27.57,9.23,0
603225,新凤鸣,化纤,浙江,0,0,0,862082.81,196982.61,604076.88,3230.95,0,0,0,0,0,244328.92,0,19.38,140.26,9.25,4.19,0
603139,康惠制药,中成药,陕西,0,0,0,65496.98,51705.06,5572.9,11199.55,0,0,0,0,0,30231.61,0,0.54,4.87,57.5,17.08,0
603081,大丰实业,专用机械,浙江,0,0,0,190658.23,142664.13,25832.36,5280.75,0,0,0,0,0,41712.8,0,15.82,25.2,30.67,12.42,0
603078,江化微,化工原料,江苏,0,0,0,55547.93,34429.05,15265.37,5922.65,0,0,0,0,0,25510.07,0,2.28,11.32,41.41,20.7,0
603050,科林电气,电气设备,河北,0,0,0,115509.52,91858.75,17766.82,21121.35,0,0,0,0,0,28356.39,0,31.09,17.48,28.79,8.38,0
601366,利群股份,百货,山东,0,0,0,705876.56,267935.22,256237.02,43840.25,0,0,0,0,0,131173.48,0,-2.79,7.01,19.16,3.52,0
600732,*ST新梅,区域地产,上海,0,4.46,4.46,66353.5,28220.65,431.16,1219.71,0.03,0.044,0.87,0,1996/8/16,-9841.08,-0.22,81.57,117.39,54.41,9.76,24092
600710,*ST常林,工程机械,江苏,0,6.4,13.07,191624.88,105839.9,53329.8,55621.6,0.43,-0.081,1.65,0,1996/7/1,-27206.83,-0.21,3.31,68.81,7.61,-14.61,36146
300641,正丹股份,化工原料,江苏,0,0,0,85094.31,60269.91,19868.5,3939.23,0,0,0,0,0,25150.92,0,-10.23,-2.58,25.16,13.6,0
300640,德艺文创,文教休闲,福建,0,0,0,17303.88,13231.92,1846.25,875.69,0,0,0,0,0,2962.93,0,4.81,39.49,23.7,12.59,0
300639,凯普生物,医疗保健,广东,0,0,0,57915.15,24890.86,25004,15447.27,0,0,0,0,0,26106.93,0,15.51,16.69,85.67,19.1,0
300638,广和通,通信设备,深圳,0,0,0,27532.1,26171.13,886.96,934.7,0,0,0,0,0,6407.91,0,5.58,15.47,28.23,11.71,0
300637,扬帆新材,化工原料,浙江,0,0,0,45068.46,25045.67,16878.31,8135.9,0,0,0,0,0,9226.05,0,0.29,44.33,34.83,15.64,0
300633,开立医疗,医疗保健,深圳,0,0,0,101456.81,79109.56,4121.85,7478.93,0,0,0,0,0,22939.65,0,4.89,21.78,64.99,17.92,0
300632,光莆股份,半导体,福建,0,0.31,0.87,46965.71,23470.38,19792.46,4097.66,0.47,0,3.28,0,0,14619.11,1.68,0,0,0,0,9
300604,长川科技,专用机械,浙江,0,0,0,27660.65,25120,497.42,9503.65,0,0,0,0,0,6453.35,0,22.22,66.25,59.67,33.36,0
300372,欣泰电气,电气设备,辽宁,0,0.98,1.72,111583.02,88352.24,12014.96,15504.1,0.9,-0.052,3.64,0,2014/1/27,25648.17,1.5,-56.27,-525.42,19.6,-7.69,24045
2863,今飞凯达,汽车配件,浙江,0,0,0,290186.03,134217.45,127243.77,9150.5,0,0,0,0,0,29371.68,0,7.62,27.19,17.34,3.19,0
2862,实丰文化,文教休闲,广东,0,0,0,33777.53,21867.42,8275.25,12461.55,0,0,0,0,0,9796.23,0,-3.18,-6.3,25.05,9.89,0
2860,星帅尔,电气设备,浙江,0,0,0,42118.06,30654.88,8327.33,6480.98,0,0,0,0,0,18330.65,0,16.25,26.29,41.57,25.04,0
2859,洁美科技,元器件,浙江,0,0,0,114259.21,47892.78,41872.42,18340.95,0,0,0,0,0,26277.55,0,27.66,54.67,38.58,18.33,0
155,*ST川化,农药化肥,四川,0,9.37,12.7,105252.97,105242.52,10.45,81012.9,0.64,0.26,-2.44,0,2000/9/26,-265877.03,-2.09,241.5,297.13,3.29,39.35,29291
33,*ST新都,酒店餐饮,深圳,0,4.3,4.3,33076.4,32955.46,13.86,13189.9,0.31,0.012,0.03,0,1994/1/3,-55668.3,-1.3,53.77,133.64,38.79,6.59,23063
